id,ligand,receptor,PKa
433,Specs_205.pdbqt,10341.pdbqt,33026.05865576149
434,Specs_3183.pdbqt,10341.pdbqt,10201.481447637932
435,Specs_4207.pdbqt,10341.pdbqt,10201.481447637932
436,Specs_12335.pdbqt,10341.pdbqt,7292.789388688664
437,Specs_22896.pdbqt,10341.pdbqt,23609.520965282318
438,Specs_1938.pdbqt,10341.pdbqt,3151.1548141802195
439,Specs_15615.pdbqt,10341.pdbqt,6166.0761704557235
440,Specs_17948.pdbqt,10341.pdbqt,4407.976929287794
441,Specs_27929.pdbqt,10341.pdbqt,12065.575188108609
442,Specs_24661.pdbqt,10341.pdbqt,3151.1548141802195
443,Specs_24497.pdbqt,10341.pdbqt,54640.05233663085
444,Specs_13272.pdbqt,10341.pdbqt,8625.384376956097
445,Specs_22241.pdbqt,10341.pdbqt,14270.290581532105
446,Specs_8388.pdbqt,10341.pdbqt,16877.86865578235
447,Specs_24602.pdbqt,10341.pdbqt,19961.923601646595
448,Specs_12703.pdbqt,10341.pdbqt,23609.520965282318
449,Specs_2852.pdbqt,10341.pdbqt,3726.9582398412513
450,Specs_19891.pdbqt,10341.pdbqt,8625.384376956097
451,Specs_13419.pdbqt,10341.pdbqt,6166.0761704557235
452,Specs_11546.pdbqt,10341.pdbqt,64624.306100410024
453,Specs_16039.pdbqt,10341.pdbqt,5213.436630822327
454,Specs_6300.pdbqt,10341.pdbqt,7292.789388688664
455,Specs_21932.pdbqt,10341.pdbqt,8625.384376956097
456,Specs_19813.pdbqt,10341.pdbqt,6166.0761704557235
457,Specs_8005.pdbqt,10341.pdbqt,14270.290581532105
458,Specs_6726.pdbqt,10341.pdbqt,6166.0761704557235
459,Specs_7882.pdbqt,10341.pdbqt,5213.436630822327
460,Specs_5071.pdbqt,10341.pdbqt,2664.3112221601245
461,Specs_7333.pdbqt,10341.pdbqt,19961.923601646595
462,Specs_22659.pdbqt,10341.pdbqt,7292.789388688664
463,Specs_6818.pdbqt,10341.pdbqt,12065.575188108609
464,Specs_25864.pdbqt,10341.pdbqt,23609.520965282318
465,Specs_4158.pdbqt,10341.pdbqt,7292.789388688664
466,Specs_13199.pdbqt,10341.pdbqt,64624.306100410024
467,Specs_15059.pdbqt,10341.pdbqt,12065.575188108609
468,Specs_20056.pdbqt,10341.pdbqt,4407.976929287794
469,Specs_12842.pdbqt,10341.pdbqt,2664.3112221601245
470,Specs_11422.pdbqt,10341.pdbqt,7292.789388688664
471,Specs_11292.pdbqt,10341.pdbqt,2252.683446901692
472,Specs_5030.pdbqt,10341.pdbqt,126454.71815120573
473,Specs_21961.pdbqt,10341.pdbqt,5213.436630822327
474,Specs_4804.pdbqt,10341.pdbqt,420.5835720908044
475,Specs_9784.pdbqt,10341.pdbqt,33026.05865576149
476,Specs_25446.pdbqt,10341.pdbqt,8625.384376956097
477,Specs_14496.pdbqt,10341.pdbqt,8625.384376956097
478,Specs_17835.pdbqt,10341.pdbqt,23609.520965282318
479,Specs_4712.pdbqt,10341.pdbqt,4407.976929287794
480,Specs_613.pdbqt,10341.pdbqt,4407.976929287794
481,Specs_16481.pdbqt,10341.pdbqt,64624.306100410024
482,Specs_23133.pdbqt,10341.pdbqt,4407.976929287794
483,Specs_10061.pdbqt,10341.pdbqt,64624.306100410024
484,Specs_22953.pdbqt,10341.pdbqt,7292.789388688664
485,Specs_26354.pdbqt,10341.pdbqt,3726.9582398412513
486,Specs_16088.pdbqt,10341.pdbqt,3151.1548141802195
487,Specs_26766.pdbqt,10341.pdbqt,7292.789388688664
488,Specs_16652.pdbqt,10341.pdbqt,12065.575188108609
489,Specs_21320.pdbqt,10341.pdbqt,27923.635584104093
490,Specs_4983.pdbqt,10341.pdbqt,8625.384376956097
491,Specs_16941.pdbqt,10341.pdbqt,3726.9582398412513
492,Specs_20829.pdbqt,10341.pdbqt,2664.3112221601245
493,Specs_3597.pdbqt,10341.pdbqt,2252.683446901692
494,Specs_7061.pdbqt,10341.pdbqt,6166.0761704557235
495,Specs_27935.pdbqt,10341.pdbqt,76432.96007898776
496,Specs_28092.pdbqt,10341.pdbqt,2252.683446901692
497,Specs_27081.pdbqt,10341.pdbqt,12065.575188108609
498,Specs_13188.pdbqt,10341.pdbqt,27923.635584104093
499,Specs_28161.pdbqt,10341.pdbqt,7292.789388688664
500,Specs_10763.pdbqt,10341.pdbqt,14270.290581532105
501,Specs_15365.pdbqt,10341.pdbqt,6166.0761704557235
502,Specs_16664.pdbqt,10341.pdbqt,90399.38281672397
503,Specs_5671.pdbqt,10341.pdbqt,2252.683446901692
504,Specs_16758.pdbqt,10341.pdbqt,2664.3112221601245
505,Specs_22905.pdbqt,10341.pdbqt,4407.976929287794
506,Specs_13602.pdbqt,10341.pdbqt,5213.436630822327
507,Specs_15361.pdbqt,10341.pdbqt,8625.384376956097
508,Specs_23169.pdbqt,10341.pdbqt,1151.2271487239407
509,Specs_26120.pdbqt,10341.pdbqt,12065.575188108609
510,Specs_25772.pdbqt,10341.pdbqt,16877.86865578235
511,Specs_15943.pdbqt,10341.pdbqt,1904.6508792732627
512,Specs_2632.pdbqt,10341.pdbqt,5213.436630822327
513,Specs_3570.pdbqt,10341.pdbqt,46198.33464379458
514,Specs_8776.pdbqt,10341.pdbqt,3726.9582398412513
515,Specs_22948.pdbqt,10341.pdbqt,12065.575188108609
516,Specs_15516.pdbqt,10341.pdbqt,2664.3112221601245
517,Specs_8888.pdbqt,10341.pdbqt,10201.481447637932
518,Specs_16851.pdbqt,10341.pdbqt,5213.436630822327
519,Specs_12862.pdbqt,10341.pdbqt,10201.481447637932
520,Specs_10009.pdbqt,10341.pdbqt,3151.1548141802195
521,Specs_2840.pdbqt,10341.pdbqt,2252.683446901692
522,Specs_17729.pdbqt,10341.pdbqt,10201.481447637932
523,Specs_21503.pdbqt,10341.pdbqt,8625.384376956097
524,Specs_17232.pdbqt,10341.pdbqt,4407.976929287794
525,Specs_12058.pdbqt,10341.pdbqt,7292.789388688664
526,Specs_27701.pdbqt,10341.pdbqt,64624.306100410024
527,Specs_20484.pdbqt,10341.pdbqt,3151.1548141802195
528,Specs_10650.pdbqt,10341.pdbqt,2664.3112221601245
529,Specs_762.pdbqt,10341.pdbqt,10201.481447637932
530,Specs_11080.pdbqt,10341.pdbqt,6166.0761704557235
531,Specs_7490.pdbqt,10341.pdbqt,1904.6508792732627
532,Specs_12198.pdbqt,10341.pdbqt,2664.3112221601245
533,Specs_12374.pdbqt,10341.pdbqt,2664.3112221601245
534,Specs_2759.pdbqt,10341.pdbqt,1361.5882940939657
535,Specs_10686.pdbqt,10341.pdbqt,8625.384376956097
536,Specs_25165.pdbqt,10341.pdbqt,3151.1548141802195
537,Specs_24011.pdbqt,10341.pdbqt,7292.789388688664
538,Specs_13828.pdbqt,10341.pdbqt,23609.520965282318
539,Specs_8526.pdbqt,10341.pdbqt,14270.290581532105
540,Specs_22733.pdbqt,10341.pdbqt,16877.86865578235
541,Specs_1750.pdbqt,10341.pdbqt,7292.789388688664
542,Specs_17924.pdbqt,10341.pdbqt,23609.520965282318
543,Specs_22323.pdbqt,10341.pdbqt,10201.481447637932
544,Specs_7986.pdbqt,10341.pdbqt,5213.436630822327
545,Specs_6008.pdbqt,10341.pdbqt,7292.789388688664
546,Specs_23269.pdbqt,10341.pdbqt,12065.575188108609
547,Specs_15500.pdbqt,10341.pdbqt,10201.481447637932
548,Specs_6939.pdbqt,10341.pdbqt,46198.33464379458
549,Specs_2076.pdbqt,10341.pdbqt,27923.635584104093
550,Specs_17018.pdbqt,10341.pdbqt,12065.575188108609
551,Specs_12967.pdbqt,10341.pdbqt,10201.481447637932
552,Specs_16683.pdbqt,10341.pdbqt,5213.436630822327
553,Specs_4262.pdbqt,10341.pdbqt,2664.3112221601245
554,Specs_9061.pdbqt,10341.pdbqt,3726.9582398412513
555,Specs_3140.pdbqt,10341.pdbqt,3726.9582398412513
556,Specs_8840.pdbqt,10341.pdbqt,5213.436630822327
557,Specs_172.pdbqt,10341.pdbqt,39060.83600928755
558,Specs_12273.pdbqt,10341.pdbqt,822.9841104233147
559,Specs_18886.pdbqt,10341.pdbqt,12065.575188108609
560,Specs_3643.pdbqt,10341.pdbqt,5213.436630822327
561,Specs_4689.pdbqt,10341.pdbqt,10201.481447637932
562,Specs_6402.pdbqt,10341.pdbqt,54640.05233663085
563,Specs_5664.pdbqt,10341.pdbqt,2252.683446901692
564,Specs_26789.pdbqt,10341.pdbqt,4407.976929287794
565,Specs_2156.pdbqt,10341.pdbqt,1361.5882940939657
566,Specs_6943.pdbqt,10341.pdbqt,6166.0761704557235
567,Specs_14974.pdbqt,10341.pdbqt,2664.3112221601245
568,Specs_1193.pdbqt,10341.pdbqt,1904.6508792732627
569,Specs_575.pdbqt,10341.pdbqt,695.8356318112968
570,Specs_4114.pdbqt,10341.pdbqt,2664.3112221601245
571,Specs_22260.pdbqt,10341.pdbqt,3151.1548141802195
572,Specs_1163.pdbqt,10341.pdbqt,7292.789388688664
573,Specs_7983.pdbqt,10341.pdbqt,4407.976929287794
574,Specs_1487.pdbqt,10341.pdbqt,4407.976929287794
575,Specs_4337.pdbqt,10341.pdbqt,695.8356318112968
576,Specs_1606.pdbqt,10341.pdbqt,1610.3882580155184
577,Specs_25826.pdbqt,10341.pdbqt,39060.83600928755
578,Specs_18919.pdbqt,10341.pdbqt,12065.575188108609
579,Specs_6761.pdbqt,10341.pdbqt,10201.481447637932
580,Specs_1294.pdbqt,10341.pdbqt,695.8356318112968
581,Specs_13016.pdbqt,10341.pdbqt,14270.290581532105
582,Specs_28417.pdbqt,10341.pdbqt,14270.290581532105
583,Specs_15433.pdbqt,10341.pdbqt,7292.789388688664
584,Specs_16798.pdbqt,10341.pdbqt,33026.05865576149
585,Specs_18603.pdbqt,10341.pdbqt,5213.436630822327
586,Specs_16621.pdbqt,10341.pdbqt,12065.575188108609
587,Specs_6457.pdbqt,10341.pdbqt,10201.481447637932
588,Specs_9674.pdbqt,10341.pdbqt,27923.635584104093
589,Specs_17775.pdbqt,10341.pdbqt,90399.38281672397
590,Specs_25362.pdbqt,10341.pdbqt,54640.05233663085
591,Specs_11048.pdbqt,10341.pdbqt,4407.976929287794
592,Specs_8118.pdbqt,10341.pdbqt,822.9841104233147
593,Specs_9862.pdbqt,10341.pdbqt,1904.6508792732627
594,Specs_11955.pdbqt,10341.pdbqt,10201.481447637932
595,Specs_22111.pdbqt,10341.pdbqt,2252.683446901692
596,Specs_28302.pdbqt,10341.pdbqt,2664.3112221601245
597,Specs_20212.pdbqt,10341.pdbqt,64624.306100410024
598,Specs_26073.pdbqt,10341.pdbqt,8625.384376956097
599,Specs_20615.pdbqt,10341.pdbqt,3151.1548141802195
600,Specs_25127.pdbqt,10341.pdbqt,3726.9582398412513
601,Specs_9233.pdbqt,10341.pdbqt,12065.575188108609
602,Specs_10398.pdbqt,10341.pdbqt,14270.290581532105
603,Specs_20067.pdbqt,10341.pdbqt,2664.3112221601245
604,Specs_4700.pdbqt,10341.pdbqt,12065.575188108609
605,Specs_28345.pdbqt,10341.pdbqt,19961.923601646595
606,Specs_3652.pdbqt,10341.pdbqt,1904.6508792732627
607,Specs_1171.pdbqt,10341.pdbqt,5213.436630822327
608,Specs_24219.pdbqt,10341.pdbqt,12065.575188108609
609,Specs_17903.pdbqt,10341.pdbqt,7292.789388688664
610,Specs_10667.pdbqt,10341.pdbqt,2664.3112221601245
611,Specs_9791.pdbqt,10341.pdbqt,76432.96007898776
612,Specs_14446.pdbqt,10341.pdbqt,6166.0761704557235
613,Specs_14120.pdbqt,10341.pdbqt,46198.33464379458
614,Specs_25086.pdbqt,10341.pdbqt,16877.86865578235
615,Specs_25085.pdbqt,10341.pdbqt,2252.683446901692
616,Specs_24837.pdbqt,10341.pdbqt,3151.1548141802195
617,Specs_3158.pdbqt,10341.pdbqt,16877.86865578235
618,Specs_15373.pdbqt,10341.pdbqt,8625.384376956097
619,Specs_8280.pdbqt,10341.pdbqt,7292.789388688664
620,Specs_15264.pdbqt,10341.pdbqt,5213.436630822327
621,Specs_456.pdbqt,10341.pdbqt,1904.6508792732627
622,Specs_25030.pdbqt,10341.pdbqt,39060.83600928755
623,Specs_27581.pdbqt,10341.pdbqt,3726.9582398412513
624,Specs_23363.pdbqt,10341.pdbqt,5213.436630822327
625,Specs_14511.pdbqt,10341.pdbqt,2664.3112221601245
626,Specs_16723.pdbqt,10341.pdbqt,19961.923601646595
627,Specs_25551.pdbqt,10341.pdbqt,2252.683446901692
628,Specs_20607.pdbqt,10341.pdbqt,14270.290581532105
629,Specs_5166.pdbqt,10341.pdbqt,27923.635584104093
630,Specs_3014.pdbqt,10341.pdbqt,3151.1548141802195
631,Specs_26443.pdbqt,10341.pdbqt,19961.923601646595
632,Specs_18972.pdbqt,10341.pdbqt,6166.0761704557235
633,Specs_18740.pdbqt,10341.pdbqt,27923.635584104093
634,Specs_3188.pdbqt,10341.pdbqt,3151.1548141802195
635,Specs_4564.pdbqt,10341.pdbqt,3726.9582398412513
636,Specs_22165.pdbqt,10341.pdbqt,64624.306100410024
637,Specs_3760.pdbqt,10341.pdbqt,3151.1548141802195
638,Specs_27600.pdbqt,10341.pdbqt,1610.3882580155184
639,Specs_18505.pdbqt,10341.pdbqt,16877.86865578235
640,Specs_3120.pdbqt,10341.pdbqt,14270.290581532105
641,Specs_9433.pdbqt,10341.pdbqt,7292.789388688664
642,Specs_27654.pdbqt,10341.pdbqt,19961.923601646595
643,Specs_23777.pdbqt,10341.pdbqt,23609.520965282318
644,Specs_17171.pdbqt,10341.pdbqt,23609.520965282318
645,Specs_26364.pdbqt,10341.pdbqt,6166.0761704557235
646,Specs_10473.pdbqt,10341.pdbqt,19961.923601646595
647,Specs_14722.pdbqt,10341.pdbqt,3726.9582398412513
648,Specs_8259.pdbqt,10341.pdbqt,176890.54111266087
649,Specs_22121.pdbqt,10341.pdbqt,1361.5882940939657
650,Specs_15225.pdbqt,10341.pdbqt,1361.5882940939657
651,Specs_16086.pdbqt,10341.pdbqt,8625.384376956097
652,Specs_5540.pdbqt,10341.pdbqt,4407.976929287794
653,Specs_9934.pdbqt,10341.pdbqt,5213.436630822327
654,Specs_17379.pdbqt,10341.pdbqt,16877.86865578235
655,Specs_9041.pdbqt,10341.pdbqt,4407.976929287794
656,Specs_11448.pdbqt,10341.pdbqt,6166.0761704557235
657,Specs_11482.pdbqt,10341.pdbqt,5213.436630822327
658,Specs_22151.pdbqt,10341.pdbqt,16877.86865578235
659,Specs_24106.pdbqt,10341.pdbqt,10201.481447637932
660,Specs_6310.pdbqt,10341.pdbqt,23609.520965282318
661,Specs_1485.pdbqt,10341.pdbqt,2664.3112221601245
662,Specs_22806.pdbqt,10341.pdbqt,23609.520965282318
663,Specs_18249.pdbqt,10341.pdbqt,6166.0761704557235
664,Specs_13990.pdbqt,10341.pdbqt,3726.9582398412513
665,Specs_11801.pdbqt,10341.pdbqt,19961.923601646595
666,Specs_8812.pdbqt,10341.pdbqt,3151.1548141802195
667,Specs_2082.pdbqt,10341.pdbqt,3726.9582398412513
668,Specs_5448.pdbqt,10341.pdbqt,5213.436630822327
669,Specs_6252.pdbqt,10341.pdbqt,7292.789388688664
670,Specs_11698.pdbqt,10341.pdbqt,46198.33464379458
671,Specs_12277.pdbqt,10341.pdbqt,8625.384376956097
672,Specs_26197.pdbqt,10341.pdbqt,10201.481447637932
673,Specs_4840.pdbqt,10341.pdbqt,7292.789388688664
674,Specs_5031.pdbqt,10341.pdbqt,7292.789388688664
675,Specs_22138.pdbqt,10341.pdbqt,10201.481447637932
676,Specs_3410.pdbqt,10341.pdbqt,5213.436630822327
677,Specs_25756.pdbqt,10341.pdbqt,10201.481447637932
678,Specs_20072.pdbqt,10341.pdbqt,5213.436630822327
679,Specs_26339.pdbqt,10341.pdbqt,27923.635584104093
680,Specs_15377.pdbqt,10341.pdbqt,8625.384376956097
681,Specs_22283.pdbqt,10341.pdbqt,8625.384376956097
682,Specs_27415.pdbqt,10341.pdbqt,10201.481447637932
683,Specs_27417.pdbqt,10341.pdbqt,2252.683446901692
684,Specs_21341.pdbqt,10341.pdbqt,1904.6508792732627
685,Specs_21732.pdbqt,10341.pdbqt,27923.635584104093
686,Specs_1887.pdbqt,10341.pdbqt,14270.290581532105
687,Specs_17315.pdbqt,10341.pdbqt,8625.384376956097
688,Specs_18295.pdbqt,10341.pdbqt,76432.96007898776
689,Specs_21502.pdbqt,10341.pdbqt,4407.976929287794
690,Specs_11668.pdbqt,10341.pdbqt,23609.520965282318
691,Specs_1563.pdbqt,10341.pdbqt,1904.6508792732627
692,Specs_11933.pdbqt,10341.pdbqt,33026.05865576149
693,Specs_18456.pdbqt,10341.pdbqt,12065.575188108609
694,Specs_3216.pdbqt,10341.pdbqt,2664.3112221601245
695,Specs_5289.pdbqt,10341.pdbqt,1151.2271487239407
696,Specs_10206.pdbqt,10341.pdbqt,7292.789388688664
697,Specs_11036.pdbqt,10341.pdbqt,3726.9582398412513
698,Specs_4541.pdbqt,10341.pdbqt,6166.0761704557235
699,Specs_6497.pdbqt,10341.pdbqt,33026.05865576149
700,Specs_24930.pdbqt,10341.pdbqt,54640.05233663085
701,Specs_14851.pdbqt,10341.pdbqt,3151.1548141802195
702,Specs_3604.pdbqt,10341.pdbqt,6166.0761704557235
703,Specs_8122.pdbqt,10341.pdbqt,23609.520965282318
704,Specs_8732.pdbqt,10341.pdbqt,2664.3112221601245
705,Specs_15577.pdbqt,10341.pdbqt,7292.789388688664
706,Specs_3712.pdbqt,10341.pdbqt,1904.6508792732627
707,Specs_21068.pdbqt,10341.pdbqt,8625.384376956097
708,Specs_11938.pdbqt,10341.pdbqt,5213.436630822327
709,Specs_191.pdbqt,10341.pdbqt,14270.290581532105
710,Specs_3618.pdbqt,10341.pdbqt,5213.436630822327
711,Specs_8530.pdbqt,10341.pdbqt,54640.05233663085
712,Specs_7943.pdbqt,10341.pdbqt,3726.9582398412513
713,Specs_15884.pdbqt,10341.pdbqt,5213.436630822327
714,Specs_9031.pdbqt,10341.pdbqt,1361.5882940939657
715,Specs_21142.pdbqt,10341.pdbqt,12065.575188108609
716,Specs_6025.pdbqt,10341.pdbqt,3726.9582398412513
717,Specs_27114.pdbqt,10341.pdbqt,23609.520965282318
718,Specs_26540.pdbqt,10341.pdbqt,19961.923601646595
719,Specs_5144.pdbqt,10341.pdbqt,14270.290581532105
720,Specs_22986.pdbqt,10341.pdbqt,3726.9582398412513
721,Specs_19198.pdbqt,10341.pdbqt,5213.436630822327
722,Specs_12404.pdbqt,10341.pdbqt,76432.96007898776
723,Specs_1367.pdbqt,10341.pdbqt,2252.683446901692
724,Specs_450.pdbqt,10341.pdbqt,4407.976929287794
725,Specs_2054.pdbqt,10341.pdbqt,8625.384376956097
726,Specs_355.pdbqt,10341.pdbqt,1904.6508792732627
727,Specs_20044.pdbqt,10341.pdbqt,7292.789388688664
728,Specs_16244.pdbqt,10341.pdbqt,2252.683446901692
729,Specs_12576.pdbqt,10341.pdbqt,8625.384376956097
730,Specs_511.pdbqt,10341.pdbqt,822.9841104233147
731,Specs_3542.pdbqt,10341.pdbqt,2664.3112221601245
732,Specs_8599.pdbqt,10341.pdbqt,16877.86865578235
733,Specs_11477.pdbqt,10341.pdbqt,23609.520965282318
734,Specs_15660.pdbqt,10341.pdbqt,4407.976929287794
735,Specs_9958.pdbqt,10341.pdbqt,1361.5882940939657
736,Specs_10722.pdbqt,10341.pdbqt,2252.683446901692
737,Specs_22106.pdbqt,10341.pdbqt,6166.0761704557235
738,Specs_2691.pdbqt,10341.pdbqt,1610.3882580155184
739,Specs_14280.pdbqt,10341.pdbqt,3151.1548141802195
740,Specs_15312.pdbqt,10341.pdbqt,2252.683446901692
741,Specs_17306.pdbqt,10341.pdbqt,8625.384376956097
742,Specs_20406.pdbqt,10341.pdbqt,2664.3112221601245
743,Specs_14215.pdbqt,10341.pdbqt,4407.976929287794
744,Specs_22885.pdbqt,10341.pdbqt,6166.0761704557235
745,Specs_19228.pdbqt,10341.pdbqt,54640.05233663085
746,Specs_13210.pdbqt,10341.pdbqt,33026.05865576149
747,Specs_27216.pdbqt,10341.pdbqt,6166.0761704557235
748,Specs_3977.pdbqt,10341.pdbqt,1610.3882580155184
749,Specs_16552.pdbqt,10341.pdbqt,16877.86865578235
750,Specs_14317.pdbqt,10341.pdbqt,7292.789388688664
751,Specs_4998.pdbqt,10341.pdbqt,10201.481447637932
752,Specs_2247.pdbqt,10341.pdbqt,7292.789388688664
753,Specs_12444.pdbqt,10341.pdbqt,14270.290581532105
754,Specs_771.pdbqt,10341.pdbqt,2664.3112221601245
755,Specs_15849.pdbqt,10341.pdbqt,3151.1548141802195
756,Specs_24963.pdbqt,10341.pdbqt,3726.9582398412513
757,Specs_20440.pdbqt,10341.pdbqt,4407.976929287794
758,Specs_2451.pdbqt,10341.pdbqt,3151.1548141802195
759,Specs_17464.pdbqt,10341.pdbqt,8625.384376956097
760,Specs_10550.pdbqt,10341.pdbqt,7292.789388688664
761,Specs_13007.pdbqt,10341.pdbqt,2252.683446901692
762,Specs_23093.pdbqt,10341.pdbqt,5213.436630822327
763,Specs_9472.pdbqt,10341.pdbqt,27923.635584104093
764,Specs_4058.pdbqt,10341.pdbqt,973.3661443093963
765,Specs_10450.pdbqt,10341.pdbqt,27923.635584104093
766,Specs_9711.pdbqt,10341.pdbqt,6166.0761704557235
767,Specs_21143.pdbqt,10341.pdbqt,6166.0761704557235
768,Specs_1957.pdbqt,10341.pdbqt,23609.520965282318
769,Specs_4331.pdbqt,10341.pdbqt,7292.789388688664
770,Specs_19157.pdbqt,10341.pdbqt,12065.575188108609
771,Specs_4186.pdbqt,10341.pdbqt,33026.05865576149
772,Specs_22450.pdbqt,10341.pdbqt,6166.0761704557235
773,Specs_12733.pdbqt,10341.pdbqt,5213.436630822327
774,Specs_13776.pdbqt,10341.pdbqt,33026.05865576149
775,Specs_1416.pdbqt,10341.pdbqt,27923.635584104093
776,Specs_27.pdbqt,10341.pdbqt,23609.520965282318
777,Specs_20388.pdbqt,10341.pdbqt,126454.71815120573
778,Specs_8753.pdbqt,10341.pdbqt,8625.384376956097
779,Specs_7090.pdbqt,10341.pdbqt,10201.481447637932
780,Specs_21577.pdbqt,10341.pdbqt,3726.9582398412513
781,Specs_1450.pdbqt,10341.pdbqt,153.653899935154
782,Specs_25361.pdbqt,10341.pdbqt,39060.83600928755
783,Specs_13017.pdbqt,10341.pdbqt,16877.86865578235
784,Specs_27173.pdbqt,10341.pdbqt,10201.481447637932
785,Specs_21232.pdbqt,10341.pdbqt,2664.3112221601245
786,Specs_11557.pdbqt,10341.pdbqt,2252.683446901692
787,Specs_4945.pdbqt,10341.pdbqt,3726.9582398412513
788,Specs_26054.pdbqt,10341.pdbqt,27923.635584104093
789,Specs_2187.pdbqt,10341.pdbqt,2252.683446901692
790,Specs_21024.pdbqt,10341.pdbqt,12065.575188108609
791,Specs_8989.pdbqt,10341.pdbqt,6166.0761704557235
792,Specs_13497.pdbqt,10341.pdbqt,39060.83600928755
793,Specs_14952.pdbqt,10341.pdbqt,1610.3882580155184
794,Specs_16035.pdbqt,10341.pdbqt,5213.436630822327
795,Specs_15608.pdbqt,10341.pdbqt,10201.481447637932
796,Specs_1590.pdbqt,10341.pdbqt,1904.6508792732627
797,Specs_25170.pdbqt,10341.pdbqt,7292.789388688664
798,Specs_13205.pdbqt,10341.pdbqt,5213.436630822327
799,Specs_16427.pdbqt,10341.pdbqt,64624.306100410024
800,Specs_10637.pdbqt,10341.pdbqt,1361.5882940939657
801,Specs_9918.pdbqt,10341.pdbqt,2664.3112221601245
802,Specs_11998.pdbqt,10341.pdbqt,6166.0761704557235
803,Specs_9779.pdbqt,10341.pdbqt,2664.3112221601245
804,Specs_20680.pdbqt,10341.pdbqt,588.3311966365632
805,Specs_12607.pdbqt,10341.pdbqt,2664.3112221601245
806,Specs_19786.pdbqt,10341.pdbqt,16877.86865578235
807,Specs_26825.pdbqt,10341.pdbqt,973.3661443093963
808,Specs_23869.pdbqt,10341.pdbqt,2664.3112221601245
809,Specs_19134.pdbqt,10341.pdbqt,23609.520965282318
810,Specs_13295.pdbqt,10341.pdbqt,10201.481447637932
811,Specs_13762.pdbqt,10341.pdbqt,10201.481447637932
812,Specs_17940.pdbqt,10341.pdbqt,27923.635584104093
813,Specs_28118.pdbqt,10341.pdbqt,23609.520965282318
814,Specs_3064.pdbqt,10341.pdbqt,6166.0761704557235
815,Specs_25957.pdbqt,10341.pdbqt,10201.481447637932
816,Specs_19783.pdbqt,10341.pdbqt,3151.1548141802195
817,Specs_20453.pdbqt,10341.pdbqt,5213.436630822327
818,Specs_19174.pdbqt,10341.pdbqt,19961.923601646595
819,Specs_22146.pdbqt,10341.pdbqt,5213.436630822327
820,Specs_18400.pdbqt,10341.pdbqt,1904.6508792732627
821,Specs_3606.pdbqt,10341.pdbqt,3151.1548141802195
822,Specs_20582.pdbqt,10341.pdbqt,3151.1548141802195
823,Specs_10220.pdbqt,10341.pdbqt,33026.05865576149
824,Specs_15083.pdbqt,10341.pdbqt,5213.436630822327
825,Specs_10146.pdbqt,10341.pdbqt,10201.481447637932
826,Specs_18322.pdbqt,10341.pdbqt,4407.976929287794
827,Specs_1196.pdbqt,10341.pdbqt,1904.6508792732627
828,Specs_5234.pdbqt,10341.pdbqt,14270.290581532105
829,Specs_27461.pdbqt,10341.pdbqt,2252.683446901692
830,Specs_11812.pdbqt,10341.pdbqt,8625.384376956097
831,Specs_18987.pdbqt,10341.pdbqt,5213.436630822327
832,Specs_644.pdbqt,10341.pdbqt,3726.9582398412513
833,Specs_8787.pdbqt,10341.pdbqt,7292.789388688664
834,Specs_1072.pdbqt,10341.pdbqt,16877.86865578235
835,Specs_9615.pdbqt,10341.pdbqt,10201.481447637932
836,Specs_14137.pdbqt,10341.pdbqt,6166.0761704557235
837,Specs_16568.pdbqt,10341.pdbqt,39060.83600928755
838,Specs_25603.pdbqt,10341.pdbqt,16877.86865578235
839,Specs_22498.pdbqt,10341.pdbqt,4407.976929287794
840,Specs_539.pdbqt,10341.pdbqt,1151.2271487239407
841,Specs_15159.pdbqt,10341.pdbqt,7292.789388688664
842,Specs_21252.pdbqt,10341.pdbqt,14270.290581532105
843,Specs_14770.pdbqt,10341.pdbqt,4407.976929287794
844,Specs_18397.pdbqt,10341.pdbqt,4407.976929287794
845,Specs_6255.pdbqt,10341.pdbqt,4407.976929287794
846,Specs_7250.pdbqt,10341.pdbqt,46198.33464379458
847,Specs_25656.pdbqt,10341.pdbqt,16877.86865578235
848,Specs_10191.pdbqt,10341.pdbqt,39060.83600928755
849,Specs_10605.pdbqt,10341.pdbqt,19961.923601646595
